,p_parkacc,pop2010,gini_index,median_hh_income,ave_fam_size,job_house_tot,job_match,ozone,pm25_conc,p_hs_edatt,livewage_s,poverty_all,unemp_rate,voted,bad_water,traf_sev,alc_on,nocar,hh_fam,placename,county,regionid,placefp,geoname,zri_sqft,hval_sqft
736,0.743051,10613.0,0.414,29586.0,3.78,0.3525244,0.3885454,17.0,12.745819,48.2,50.2510545455,30.7,18.2,39.8412126,0.0,5.40394487976,23.8198435881,1.03528918692,87.0,Winton,Merced,9355.0,86076,Winton CDP,0.792,60.0
737,0.9609091,2200.0,0.481,25224.0,3.12,0.0720093,0.2707424,32.0252772888,10.942809,91.0,71.6715675676,31.1,15.7,71.3464696,0.0,16.0192230677,15.5909090909,4.4,57.2,Wofford Heights,Kern,56684.0,86174,Wofford Heights CDP,0.934,108.0
738,0.8802711,3984.0,0.52,54750.0,3.29,0.3342088,0.3742647,3.666667,11.301961,85.7,12.9738109296,15.9,9.4,70.0265252,17.692809093,13.5900339751,16.3403614458,0.6,74.7,Woodbridge,San Joaquin,22736.0,86230,Woodbridge CDP,0.896,132.0
739,0.93914,7279.0,0.385,29417.0,3.36,0.7924812,0.7557361,57.666667,13.239066,48.8,37.0723225806,28.2,18.8,48.4337349,100.0,2.82973485384,27.723588405,4.5,87.4,Woodlake,Tulare,36355.0,86300,Woodlake city,0.882,89.0
740,0.9983414,55468.0,0.422,55406.0,3.12,0.9692472,0.7678282,2.1069682492,8.6898974691,77.8,22.476212152,11.2,8.9,58.3901612,0.0,16.2413763828,34.5911155982,7.19344410628,70.5,Woodland,Yolo,48569.0,86328,Woodland city,0.964,141.0
741,0.4870437,5287.0,0.563,186359.0,2.83,0.9106303,0.7406274,0.0,8.2901865877,96.4,4.6336121673,3.7,4.8,75.5304862,0.0,49.5313571592,6.90372612067,3.53023255814,75.3,Woodside,San Mateo,34907.0,86440,Woodside town,2.914,802.0
742,0.9078453,4525.0,0.345,85201.0,3.38,0.0462595,0.1055235,44.993809418,11.289753845,97.7,2.08415189873,5.5,9.0,68.4169584,16.8279406644,43.8020148927,15.0718232044,1.6,71.1,Wrightwood,San Bernardino,21395.0,86594,Wrightwood CDP,1.092,147.0
743,0.9013451,64234.0,0.428,115279.0,2.98,0.5863862,0.340558,11.50998962,14.56096175,95.2,7.51187105976,2.3,4.5,64.6955209,0.0,9.41782165785,18.7797739515,2.42623236646,81.6,Yorba Linda,Orange,21412.0,86832,Yorba Linda city,1.358,282.0
744,1.0,2933.0,0.463,68409.0,2.29,2.090411,2.6842568,0.0,8.267663,94.0,0.0,5.3,6.0,74.9278152,0.0,6.70331143585,58.1657006478,11.0698578908,53.9,Yountville,Napa,55293.0,86930,Yountville city,1.89,435.0
745,0.795235,7765.0,0.497,33810.0,2.79,1.2805735,1.8987078,0.0,5.2380820771,89.9,22.1818299595,23.0,14.1,68.3377309,0.0,23.4680573664,21.0688989053,2.665784638,58.6,Yreka,Siskiyou,55294.0,86944,Yreka city,,107.0
746,0.804097,64925.0,0.416,49500.0,3.18,0.8803645,0.901729,2.4493800539,8.7490152045,78.5,21.1783886256,14.3,14.1,63.0950079,0.0,18.3379494378,32.4728532923,3.54450826671,72.8,Yuba City,Sutter,34940.0,86972,Yuba City city,0.79,96.0
747,0.804097,64925.0,0.416,49500.0,3.18,0.8803645,0.901729,2.4493800539,8.7490152045,78.5,21.1783886256,14.3,14.1,63.0950079,0.0,18.3379494378,32.4728532923,3.54450826671,72.8,Yuba City,Sutter,118227.0,86972,Yuba City city,0.77,93.0
748,0.5703467,51367.0,0.426,57492.0,3.18,0.3436577,0.2604923,70.665933713,8.8469463543,87.8,18.1392781388,10.4,10.1,61.7583088,0.0,20.435833448,13.4327486519,1.95844563412,73.7,Yucaipa,San Bernardino,21417.0,87042,Yucaipa city,0.928,122.0
749,0.3893237,20700.0,0.427,45350.0,3.21,0.5011682,0.5548501,56.330531068,5.6474934275,84.3,15.8092449568,13.5,7.8,65.4914755,0.0,49.5954566672,15.0869565217,1.89096117123,62.4,Yucca Valley,San Bernardino,28063.0,87056,Yucca Valley town,0.79,84.0
