,placefp,geoname,p_parkacc,pop2010,gini_index,median_hh_income,athome,bicycle,car,carpool,cartotal,publictr,walk,median_income,food_afford,ave_fam_size,hfood_acc,job_house_low,job_house_tot,job_match,ozone,pm25_conc,p_hs_edatt,livewage_s,livewage_m,poverty_child,poverty_conc,poverty_all,unemp_rate,day_care,inf_care,violent_crime,child_abuse,voted,bad_water,p_trans_acc,traf_fatal,traf_sev,alc_off,alc_on,alc_tot,hh_f,hh_f_child,hh_m,hh_m_child,hh_married,hh_married_child,hh_nonfam,hh_nonfam_solo,placename,county,regionid,zri_sqft,hval_sqft
215,23168,Fairfax town,0.9345518,7441.0,0.417,96154.0,10.2,2.09500609013,68.1,6.4,74.4945188794,7.0,4.2,41818.0,0.1456357,2.67,20.9766127,3.4726027,0.4183583,0.4378079,0.0,7.7296921865,98.3,5.38116591928,66.3009449838,8.7,0.0,7.0,3.9,444.827586207,97.4358974359,1.88146754468,3.96226415094,78.9097744,0.0,0.656766563634,,5.44514021236,49.3347668324,50.987770461,53.4874344846,9.7,6.5,5.3,3.7,45.9,21.0,39.1,30.3,Fairfax,Marin,24660.0,1.764,384.0
216,23182,Fairfield city,0.9020708,105321.0,0.396,68009.0,2.9,0.221638836289,75.2,17.4,92.6450335686,2.1,1.7,35276.0,0.2128683,3.33,5.888782,3.7372811,1.0556205,0.9323049,1.0359124327,9.4216213276,84.8,19.7815217632,69.2327962764,14.5,0.0,11.0,9.5,140.27799968,8.59845227859,4.76638087371,6.58511910236,57.9691603,0.0,0.219263014973,6.16499055986,25.4305860594,26.7392068059,21.0157518444,31.0194548096,15.1,8.4,6.4,3.9,54.2,27.1,24.3,18.5,Fairfield,Solano,18053.0,0.99,126.0
217,23294,Fair Oaks CDP,0.8150233,30912.0,0.432,73583.0,7.3,0.803697006229,79.3,8.9,88.2325363338,1.5,1.0,38250.0,0.1693076,2.81,7.122537,1.9075194,0.4620989,0.4119538,21.666667,10.23901,93.9,11.5129309091,66.972729927,12.1,0.0,7.8,7.1,496.638655462,51.3478818999,,3.76831821354,75.137412,0.0,0.0261710662526,6.51147647729,27.9993488524,29.4836956522,25.469073499,35.4716614907,10.6,5.3,4.7,1.9,51.3,17.1,33.5,27.2,Fair Oaks,Sacramento,4650.0,0.894,154.0
218,23462,Fallbrook CDP,0.3360844,30534.0,0.438,58864.0,6.5,0.517525288167,72.2,15.6,87.8616796048,1.4,2.8,36490.0,0.1946485,3.36,6.2619063,2.1668449,0.6245441,0.7747116,3.666667,9.345818,77.6,33.3395046691,71.6976826004,14.4,0.0,10.5,10.1,335.031126203,20.1643017177,,7.38047138047,67.942808,0.0,0.0,6.02167804095,42.1517462866,28.1489487129,22.1523547521,31.6008384096,11.3,5.1,5.1,3.6,57.0,24.2,26.6,20.7,Fallbrook,San Diego,11400.0,1.054,180.0
219,23616,Farmersville city,1.0,10588.0,0.37,32886.0,2.3,0.0,65.2,26.7,91.8549511855,1.2,0.6,22404.0,0.4615909,4.43,0.0,0.4552529,0.3980007,0.2457705,49.666667,16.494373,41.4,49.1062899354,79.4279828326,39.6,0.0,31.2,15.6,174.381054898,,6.42236494144,6.19639418869,38.3403765,100.0,,7.76066120833,11.6409918125,54.0139780884,39.7431054023,57.2534945221,17.1,9.4,8.4,2.8,62.2,43.6,12.4,9.5,Farmersville,Tulare,38491.0,0.898,82.0
220,23826,Felton CDP,0.9341878,4057.0,0.378,82596.0,5.7,0.0,80.2,8.8,89.0421757982,1.1,3.5,2500.0,1.9846173,2.32,,2.5049505,0.3495505,0.4159849,0.0,7.3088726786,93.8,1.41875862069,100.0,7.6,,5.2,4.8,,,,,68.5753708,0.0,,,48.5865724382,18.6837564703,38.8217894996,39.9309834853,7.9,1.4,4.4,4.4,50.7,20.3,37.0,23.8,Felton,Santa Cruz,57218.0,1.622,287.0
221,24092,Fillmore city,0.7383016,15002.0,0.395,58076.0,2.9,0.376555337263,83.4,10.2,93.6313032089,0.0,2.4,42143.0,0.2181929,4.0,,2.9036145,0.664289,0.4137882,6.0,10.237165,67.1,33.9393939394,55.6185088757,15.4,,11.4,7.2,261.224489796,,2.53299560059,4.8403707518,56.9122583,0.0,0.0,6.76818950931,20.3045685279,67.8909478736,35.6219170777,71.0038661512,11.3,7.8,9.5,5.5,57.5,30.4,21.6,19.2,Fillmore,Ventura,18098.0,1.32,183.0
222,24134,Firebaugh city,0.9146907,7549.0,0.427,30000.0,3.3,0.0,64.8,26.0,90.7882676444,2.5,1.6,10278.0,0.8848908,4.03,,0.4772182,0.5976755,0.6553922,8.0,,39.7,64.1610014225,100.0,43.2,,33.5,18.1,531.141868512,21.1267605634,2.78182540734,3.8784067086,45.3191489,0.0,,,5.52242102938,38.9852960657,22.281096834,39.1575043052,17.6,9.4,3.7,2.6,63.4,35.6,15.2,12.8,Firebaugh,Fresno,22081.0,0.846,85.0
223,24477,Florence-Graham CDP,0.8595611,63387.0,0.407,35851.0,1.6,0.426922239164,68.0,13.2,81.137007188,11.7,2.4,16512.0,0.5549518,3.95,6.4748651,0.7231989,0.4173506,0.3659668,1.0,15.111293708,40.5,61.5287568944,88.2382992379,40.7,0.0,28.7,9.4,93.7561942517,,,7.64705882353,34.9790434,0.0,0.986211683784,4.2739257652,23.9997369892,96.4582643129,64.4043731364,96.4582643129,27.7,18.0,11.6,6.5,49.3,34.0,11.4,9.1,Florence-Graham,Los Angeles,396053.0,1.472,179.0
224,24498,Florin CDP,0.899417,47513.0,0.394,46561.0,3.6,0.480403069893,72.5,17.7,90.1986056594,3.3,1.1,30250.0,0.2390281,3.23,17.0615246,1.1911887,0.6059953,0.5384656,10.314903579,10.963917474,72.5,25.4021218462,77.2459311981,22.3,19.698812,18.1,14.2,114.135477884,8.56898029135,,6.26380244931,50.7131873,0.0,0.169237892787,12.5342079425,30.082099062,36.4005640562,28.2596342054,39.2629385642,17.2,10.9,8.9,4.8,43.9,21.0,30.0,23.5,Florin,Sacramento,115107.0,0.918,89.0
225,24638,Folsom city,0.9528274,72203.0,0.386,94642.0,8.1,0.604981010318,77.9,9.1,86.9626592276,2.2,1.1,49854.0,0.1250692,2.76,9.4312343,9.3965287,1.392943,1.3909375,30.997663994,9.4099196714,89.6,3.52500532911,51.3407852194,4.4,0.0,3.7,7.2,514.532600157,165.338645418,1.45423320361,2.53752294569,72.6126178,0.0,0.0309405426367,2.82335934588,20.3281872904,14.8359486448,19.0130603992,21.7013143498,9.1,5.7,2.4,1.8,59.8,30.6,28.6,23.2,Folsom,Sacramento,11462.0,0.894,168.0
226,24680,Fontana city,0.7247551,196069.0,0.38,63252.0,3.3,0.160129111977,76.7,16.1,92.8093202708,2.1,0.8,29546.0,0.3239435,4.08,13.8718237,3.1356655,0.8811848,0.6424398,52.046487119,15.829736226,70.9,24.740657424,77.0693327001,17.5,0.0,12.5,10.3,175.380637748,17.6660609731,3.87108619925,3.72901599098,47.6566048,0.0,0.154333423438,8.0443284838,19.1582033627,38.3665954332,19.0269751975,40.5331796459,15.3,9.0,7.4,4.1,63.1,39.4,14.2,10.3,Fontana,San Bernardino,24741.0,1.006,124.0
227,24834,Foresthill CDP,0.5832771,1483.0,0.471,59091.0,5.0,0.0,79.2,12.0,91.2423625255,0.0,1.5,,,2.38,,0.8129032,0.3512623,0.2071197,10.0,6.79691,98.1,0.0,100.0,5.1,,23.0,4.6,,,,,73.4392736,0.0,0.0,10.5540897098,,10.4517869184,24.8145650708,24.8145650708,12.1,3.7,1.6,1.6,54.8,11.8,31.5,23.2,Foresthill,Placer,38563.0,0.912,144.0
228,24918,Forest Ranch CDP,0.0413851,1184.0,0.611,83475.0,7.1,0.0,81.3,8.8,90.1098901099,0.0,0.0,38795.0,0.2052123,3.41,,0.8571429,0.0550314,0.0596252,5.666667,10.02606,94.1,,,21.8,0.0,11.3,8.1,,,,,79.658606,0.0,,14.9812734082,59.925093633,3.125,,3.125,12.7,10.6,11.9,11.9,63.4,18.9,11.9,11.9,Forest Ranch,Butte,11477.0,0.952,154.0
229,24960,Forestville CDP,0.0,3293.0,0.463,61464.0,14.7,0.0,74.5,4.9,79.4372294372,1.9,2.0,24551.0,0.2119535,2.16,0.0,1.3928571,0.3022975,0.3813883,0.0,6.463646,90.1,10.2649006623,69.6078431373,5.6,0.0,8.1,12.1,216.216216216,,,1.3201320132,80.0185874,0.0,0.0,17.7514792899,53.2544378698,29.0009110234,7.68296386274,29.0009110234,9.9,7.6,1.7,1.7,52.6,22.6,35.8,25.4,Forestville,Sonoma,4757.0,1.37,255.0
230,25058,Fort Bragg city,0.6602502,7273.0,0.446,34570.0,4.7,0.335908632852,71.4,16.7,88.108834397,0.8,5.0,14279.0,0.4474366,3.06,16.0786976,2.1337209,1.1198008,1.4951115,0.0,,77.0,44.7297153153,100.0,33.5,0.0,26.1,11.0,433.734939759,24.9221183801,6.04977313351,8.36421386977,61.3147179,0.0,,5.5646754403,16.6940263209,57.2253540492,57.9678262065,61.2402034924,10.6,5.6,8.3,5.5,38.2,19.7,43.0,36.0,Fort Bragg,Mendocino,52061.0,,199.0
231,25128,Fort Jones city,0.0,839.0,0.447,31417.0,4.2,0.0,72.3,8.9,81.1518324607,1.6,13.1,,,2.11,,0.5196078,0.3780488,1.0247934,0.0,5.097057,92.7,36.392,100.0,19.3,,17.7,7.0,,,1.19189511323,,70.6896552,,,,25.641025641,35.3992848629,74.4934445769,76.0429082241,7.9,5.7,0.9,0.9,55.9,26.4,35.2,35.2,Fort Jones,Siskiyou,18156.0,,122.0
232,25296,Fortuna city,0.5310247,11926.0,0.481,38712.0,6.7,2.44998876152,68.7,12.4,81.0743987413,4.8,3.5,16098.0,0.4354351,3.27,,1.072523,0.6613991,0.9243227,0.0,7.169218,88.8,15.7402194093,86.8471953578,26.8,0.0,19.1,5.6,241.327300151,30.1810865191,3.35401643468,4.52865064695,62.2546012,100.0,,1.6975911182,23.7662756548,45.1282911286,33.9091061546,47.392252222,15.2,11.5,3.0,2.0,52.1,15.8,29.7,26.0,Fortuna,Humboldt,18173.0,,160.0
233,25338,Foster City city,1.0,30567.0,0.39,111563.0,6.6,0.726392251816,77.9,9.4,87.3083131558,3.2,1.5,78214.0,0.0823141,2.82,7.3200692,8.4323308,1.6070129,0.9902665,0.0,8.534545,96.3,5.18458451725,37.3065214008,3.8,0.0,4.4,5.5,684.057971014,68.9115113547,0.78516046717,1.17070514566,64.5208004,0.0,0.269048320084,1.32587308743,8.61817506828,31.6844963523,34.3278699251,43.9722576635,7.9,4.4,2.1,1.1,60.0,29.4,30.0,23.0,Foster City,San Mateo,31623.0,1.8,427.0
234,25380,Fountain Valley city,0.9685246,55313.0,0.415,79364.0,5.6,0.686973917639,82.1,8.5,90.6277129808,1.2,0.9,47078.0,0.1621414,3.28,16.2338117,8.7566204,1.5499349,1.1907068,0.3336222631,12.480025492,89.2,14.7683160155,60.9282211055,6.0,0.0,6.2,6.5,590.787119857,71.3804713805,1.86213005984,2.37578864353,57.7253807,0.0,0.252201110046,5.09100165458,21.8185785196,43.2249200007,50.6969428525,57.9899842713,10.1,4.3,5.1,1.5,60.8,24.9,24.1,19.0,Fountain Valley,Orange,8384.0,1.418,302.0
235,25436,Fowler city,0.4935368,5570.0,0.387,56750.0,3.1,0.0912408759124,78.1,7.2,85.2189781022,0.0,5.0,50913.0,0.1538005,3.45,,1.3487298,1.3685131,1.3403769,28.666667,15.915246,71.2,31.9481795332,45.0261780105,25.5,,20.1,11.0,850.253807107,30.303030303,4.48833034111,4.68601783343,54.8402038,0.0,,14.9992500375,37.4981250937,31.3644524237,21.3105924596,35.1526032316,15.0,11.2,6.9,5.9,52.2,32.8,25.8,22.9,Fowler,Fresno,4793.0,0.804,94.0
236,25534,Frazier Park CDP,1.0,2691.0,0.353,54565.0,2.6,0.0,76.5,10.2,86.7959372114,7.5,3.1,16875.0,0.348228,2.64,,0.4274194,0.1116864,0.5392857,20.666667,12.417831,77.8,20.1834862385,100.0,8.1,0.0,8.4,5.5,194.444444444,,,,66.5306122,100.0,,,33.4308399499,21.850613155,30.1374953549,33.6306205871,16.7,1.9,9.2,3.4,47.3,23.4,26.8,14.8,Frazier Park,Kern,24797.0,0.928,124.0
237,25576,Freedom CDP,0.4801303,3070.0,0.376,48688.0,3.4,0.409836065574,66.1,25.9,91.9672131148,2.4,1.9,23860.0,0.3387837,4.04,,0.6764706,0.2461899,0.1888489,0.0,7.0937333046,59.4,30.7022675159,69.4710447761,20.7,,14.0,16.8,,,,,54.6956522,0.0,,,7.10227272727,14.9511400651,6.41693811075,14.9511400651,19.3,16.6,0.7,0.0,61.6,19.5,18.3,17.3,Freedom,Santa Cruz,11535.0,1.304,195.0
238,26000,Fremont city,0.8624824,214089.0,0.386,96287.0,3.7,0.430532696399,75.4,10.7,86.1175785797,7.3,1.1,41272.0,0.1736818,3.12,7.0761748,8.6688273,1.1683025,0.9033085,0.5430015985,9.2955122562,91.1,8.71108561065,64.6691797468,5.2,0.0,5.2,6.5,478.41325474,26.5564738292,2.27942584626,1.85692622842,57.4565609,0.0,0.466086534105,4.94202623075,18.5325983653,35.7510194358,27.4577395382,38.5507896249,8.8,4.6,4.7,1.4,64.2,35.2,22.3,17.4,Fremont,Alameda,11540.0,1.488,338.0
239,27000,Fresno city,0.5579109,494665.0,0.468,43124.0,3.4,0.757148181673,77.0,12.2,89.2199563389,2.3,2.1,19374.0,0.3975006,3.48,9.3357985,1.1794655,1.1556116,1.1912668,35.027518372,15.666395395,74.7,31.4593051351,83.3656287806,35.5,36.274807,24.9,12.4,228.066139468,28.2955057869,6.13344384584,8.75458115797,46.5055377,100.0,,7.59631126446,21.3360873767,50.1596029636,31.1154013322,55.207463637,18.6,12.1,6.6,3.4,43.6,23.0,31.3,24.2,Fresno,Fresno,18203.0,0.838,92.0
240,27014,Friant CDP,1.0,509.0,0.454,,,,,,,,,,,,,1.5952381,6.1913876,7.2696629,28.0,11.666941,,,,,,,,,,,,60.5150215,100.0,,173.16017316,303.03030303,35.7563850688,20.4322200393,35.7563850688,,,,,,,,,Friant,Fresno,23250.0,0.872,146.0
241,28000,Fullerton city,0.9277158,135161.0,0.446,67179.0,3.2,0.79423187114,78.1,10.6,88.7645635704,3.4,3.4,32892.0,0.2217221,3.13,10.5065459,8.0884097,1.2183064,1.0215872,4.7294310721,14.007402932,85.8,28.3305258813,77.1890007605,13.8,0.0,11.3,7.5,291.925465839,33.941450997,3.14439816219,4.26709516158,52.7757689,0.0,0.153971929773,4.47058578085,14.7529330768,47.8163079587,41.753908302,54.6503799173,10.9,5.8,4.8,2.1,53.2,25.6,31.1,22.4,Fullerton,Orange,24812.0,1.488,277.0
242,28112,Galt city,0.7274919,23647.0,0.339,58476.0,4.5,0.0,76.8,14.6,91.4342839103,0.7,3.0,39071.0,0.2083967,3.61,12.2254823,1.9723375,0.4558077,0.3358914,7.0,10.902101,77.2,23.3136700337,55.0977757437,14.6,0.0,12.2,9.6,301.460823373,11.6279069767,2.11443312048,3.95992366412,63.3571207,100.0,0.0,4.28302210039,17.1320884016,17.1565103396,11.4559986468,19.4823867721,11.0,6.1,5.1,1.8,62.6,33.0,21.4,16.6,Galt,Sacramento,24831.0,0.874,111.0
243,28168,Gardena city,0.9511805,58829.0,0.427,46837.0,2.8,0.547201007795,79.1,9.9,88.9693724904,4.3,2.5,19912.0,0.4006028,3.39,11.8030668,2.4346202,1.1198893,0.9961488,0.0,14.430942675,80.3,29.2574295955,90.7885148515,25.1,0.0,15.9,9.4,245.195493704,,5.89845144402,4.80104940971,49.3512372,0.0,0.953288344184,5.76967459035,15.2726680333,85.5173468867,59.1375002125,89.1601081099,17.7,8.6,7.0,3.0,40.0,18.6,35.2,29.9,Gardena,Los Angeles,45398.0,1.502,236.0
244,28182,Garden Acres CDP,0.7388242,10648.0,0.378,44583.0,1.6,0.887936313533,79.1,14.2,93.233312921,2.5,0.4,22917.0,0.3572921,3.52,8.2149921,1.0124334,0.5363899,0.6363636,4.333333,12.393464,54.1,32.6724511931,78.6561264822,35.0,0.0,26.6,23.2,114.182692308,54.7945205479,,4.176201373,42.3257373,0.0,,5.73011173718,24.8304841944,90.1671675432,1.21149511645,90.3643876784,18.4,8.8,10.7,3.7,53.2,32.0,17.7,14.1,Garden Acres,San Joaquin,115235.0,0.884,76.0
245,29000,Garden Grove city,0.6651393,170883.0,0.405,61026.0,2.2,0.84075506272,77.2,13.5,90.7651679489,4.3,1.3,33358.0,0.256294,3.63,11.8081596,4.8402242,0.982062,0.6750403,0.8357980557,12.99029669,72.2,35.2215383704,79.2382985343,18.1,0.0,12.9,9.7,303.749205677,8.88888888889,3.15420492384,3.39996462056,49.3414905,0.0,0.259212443602,6.50577298637,19.3990321776,59.2551628892,56.5661885618,68.3122370277,16.1,7.3,7.9,2.6,56.2,29.6,19.8,15.5,Garden Grove,Orange,24832.0,1.604,277.0
246,29350,Georgetown CDP,0.6996198,2367.0,0.384,60208.0,7.4,0.0,78.5,7.6,86.1650485437,0.0,3.3,22527.0,0.2310401,2.18,20.0,10.3333333,0.516,0.8472906,12.912547852,6.8486200232,95.2,8.41121495327,100.0,0.0,0.0,7.1,6.9,187.5,,,6.85045948204,74.126871,0.0,,25.2312867956,109.335576114,7.73130544994,7.81580059147,10.3084072666,15.2,10.5,7.4,7.4,58.0,12.4,19.4,12.5,Georgetown,El Dorado,55765.0,0.998,144.0
247,29392,Gerber CDP,0.0,1060.0,0.336,27000.0,6.6,0.0,72.5,8.4,80.9523809524,0.0,0.0,30677.0,0.2262514,3.0,,0.297619,0.4110429,0.4466667,3.0,9.375333,62.3,,,51.7,,37.8,10.2,,,,,52.9069767,,,,21.528525296,45.5660377358,44.5283018868,59.2452830189,24.5,10.7,13.5,0.0,33.4,18.1,28.5,21.5,Gerber,Tehama,31729.0,1.0,
248,29420,Geyserville CDP,0.0,862.0,0.44,53750.0,9.7,0.0,65.2,15.8,80.9935205184,0.9,6.3,23750.0,0.3306234,3.24,,2.828125,1.8263666,2.1115242,0.0,6.0506195661,66.0,,,6.3,,13.1,7.4,,,,,74.0046838,,0.0,40.2819738167,20.1409869084,72.2737819026,72.2737819026,72.2737819026,15.8,5.5,7.2,1.0,56.7,34.4,20.3,13.4,Geyserville,Sonoma,11595.0,1.522,329.0
249,29504,Gilroy city,0.876549,48821.0,0.447,71340.0,3.6,0.709730014866,71.9,16.6,88.5436148276,2.7,2.0,23750.0,0.3215943,3.39,20.6418611,3.40638,1.0053188,0.8466405,0.666667,7.976479,75.9,23.4358131154,83.5072418301,12.8,0.0,8.7,8.9,202.610501335,7.80287474333,4.19901271994,3.68180083937,59.8028655,0.0,0.409618811577,5.8212542308,18.2953704397,36.7075643678,33.0656889453,41.2609327953,14.6,8.7,4.2,2.7,60.0,33.7,21.1,18.0,Gilroy,Santa Clara,11604.0,1.26,224.0
250,29644,Glen Avon CDP,0.5710184,20199.0,0.398,45369.0,2.7,0.52645095018,77.5,15.3,92.7966101695,1.1,1.3,28854.0,0.2808357,3.46,8.5109862,,,,42.016915299,17.081548853,65.6,28.4990550796,77.667254902,17.5,0.0,12.9,12.9,202.985074627,,,5.20661157025,50.9868421,0.0,0.0,17.3584520345,45.9488436208,34.3234813605,10.1440665379,34.3234813605,12.9,6.9,4.7,1.6,51.8,27.8,30.5,26.3,Glen Avon,Riverside,115282.0,1.074,134.0
251,30000,Glendale city,0.7858533,191719.0,0.487,54677.0,4.0,0.502947557581,77.0,8.9,85.8681598036,4.1,3.8,33735.0,0.2087813,2.98,9.4046139,5.3972279,1.2843108,1.0744372,11.70787628,13.816716791,85.2,35.363941714,74.9530326241,17.7,0.0,13.0,8.0,431.540342298,32.3508267434,1.44482289184,2.23097640391,47.0913973,0.0,0.481506788581,3.21534070165,17.4250721896,68.2634480672,58.5101111523,71.5802815579,12.3,4.9,4.4,1.0,51.1,22.6,32.2,26.5,Glendale,Los Angeles,45457.0,1.596,329.0
252,30014,Glendora city,0.7244823,50073.0,0.439,75954.0,5.1,0.405332372545,79.7,9.3,89.0380111692,3.1,1.4,39188.0,0.1892002,3.13,11.5975348,5.2796158,0.9014449,0.7109003,31.523116246,13.968918161,89.3,14.065111261,66.0817836499,6.4,0.0,6.5,7.7,506.901475488,48.8644184446,1.23819223933,3.51181443746,58.9923961,0.0,0.264154334671,7.20314056929,26.8116898968,33.0757094642,41.4454895852,44.7127194296,14.6,7.4,4.8,1.5,55.9,27.1,24.7,19.1,Glendora,Los Angeles,11626.0,1.32,270.0
253,30028,Glen Ellen CDP,0.7602041,784.0,0.318,,,,,,,,,,,3.13,,1.4382022,0.7773196,1.6391304,0.0,7.851895,,,,,,,,,,,,75.5140187,0.0,0.0,,,29.5918367347,27.1683673469,29.5918367347,,,,,,,,,Glen Ellen,Sonoma,4905.0,1.724,370.0
254,30378,Goleta city,0.97233,29888.0,0.401,67895.0,4.7,6.28181087597,69.2,11.2,80.4848647201,4.8,2.3,49891.0,0.1316663,2.87,29.1349347,7.2815965,1.7566046,1.2320778,0.0236772604,6.7455000805,86.8,14.5447124528,56.3646732673,8.2,0.0,9.1,4.2,379.955123411,15.1821862348,1.90711991435,1.93008011653,70.0565667,0.0,,10.8762890102,39.4265476619,45.1084047109,34.1642130621,52.8539882227,8.8,5.6,4.0,1.9,48.6,24.5,38.7,28.9,Goleta,Santa Barbara,4931.0,,389.0
255,30392,Gonzales city,0.7784292,8187.0,0.36,53463.0,1.2,0.450070323488,71.8,20.7,92.5457102672,1.9,2.4,28355.0,0.3332001,4.2,,7.2753623,1.297931,1.1846412,0.0,5.673743,49.3,31.9709410151,78.6586770428,24.6,,15.8,11.2,191.011235955,,4.2750702333,,48.2536067,100.0,,4.93619961991,9.87239923983,43.3369976792,44.0210089166,44.0210089166,15.5,14.0,6.8,4.4,65.0,39.7,12.7,5.8,Gonzales,Monterey,18319.0,1.046,124.0
256,30658,Grand Terrace city,0.575,12040.0,0.401,62335.0,2.4,0.0,82.6,11.2,93.7531401775,1.9,0.8,32077.0,0.2362735,3.3,2.7338678,1.8066914,0.3969039,0.4160469,59.334578847,14.700484066,87.1,18.6300330761,79.2168674699,1.0,0.0,3.9,8.2,57.3355817875,,1.66112956811,,62.2355542,0.0,0.0,3.35497290859,5.03245936289,21.877076412,12.6328903654,21.877076412,11.5,7.4,8.6,5.3,50.6,20.2,29.4,23.9,Grand Terrace,San Bernardino,45510.0,0.984,137.0
257,30693,Granite Bay CDP,0.5588178,20402.0,0.452,127837.0,9.4,0.0,82.4,6.0,88.4772027416,0.5,0.6,71434.0,0.0925867,2.88,9.2755002,20.1038961,0.5906006,0.4070968,24.482632732,8.9517552758,96.2,2.37746891002,13.266629108,5.1,0.0,3.6,6.7,693.042291951,265.927977839,,1.52949745084,74.8455612,0.0,0.0,4.40897667651,14.1087253648,4.15645524949,9.27850210764,9.49416723851,6.8,2.8,3.5,1.3,78.6,36.6,11.1,8.1,Granite Bay,Placer,11677.0,0.944,185.0
258,30798,Grass Valley city,0.5771384,12860.0,0.486,35385.0,7.6,0.59793814433,66.5,15.1,81.6082474227,2.4,7.0,27512.0,0.2355541,2.92,22.5806452,1.9223776,1.5394386,2.5242993,17.625609453,6.8602679496,85.2,43.5966363636,98.201893578,20.7,,16.3,8.6,163.695299838,,8.63141524106,14.7085201794,68.7129691,0.0,,1.55183116077,20.17380509,56.7884914463,43.2037325039,63.4214618974,15.4,10.0,5.8,3.6,32.3,12.9,46.5,37.7,Grass Valley,Nevada,11685.0,0.962,163.0
259,30994,Greenfield city,0.9543172,16330.0,0.362,52321.0,1.0,0.0,68.3,22.3,90.5567416653,1.6,3.7,38287.0,0.2492106,4.44,,3.8625954,0.9662794,0.7758817,0.0,5.921757,48.0,37.1554734872,85.1579104478,25.6,0.0,19.0,17.2,95.8164642375,,6.36864666258,1.10236220472,56.0323069,0.0,,1.27035747859,17.7850047003,49.0630740968,35.6276791182,49.0630740968,13.2,8.1,8.3,4.3,69.8,48.5,8.7,4.9,Greenfield,Monterey,31854.0,0.922,
260,31162,Greenville CDP,0.7369353,1129.0,0.384,23071.0,0.0,0.0,89.2,4.9,94.1176470588,0.0,5.9,19188.0,0.2465692,2.03,,0.5022222,0.5416667,0.6995516,,10.229667,87.6,67.7497142857,100.0,3.3,,19.4,14.6,,,,,56.4189189,0.0,,,40.2414486922,18.2462356067,13.3746678477,18.2462356067,8.1,6.2,3.9,3.9,44.5,12.9,43.5,39.2,Greenville,Plumas,23269.0,1.032,
261,31260,Gridley city,0.6231774,6584.0,0.422,37358.0,1.0,0.0,79.8,15.0,94.7488584475,0.0,4.3,30732.0,0.2339426,3.13,,0.9390788,0.8902663,0.835056,4.0,9.445285,69.8,34.1507745267,83.2664380952,22.5,,17.8,14.5,397.196261682,23.5294117647,7.29040097205,3.26876513317,59.9358974,100.0,,3.11313118735,18.6787871241,24.8177399757,37.3481166464,39.6415552855,16.3,10.3,8.2,7.7,51.8,28.6,23.7,22.0,Gridley,Butte,24969.0,0.904,93.0
262,31372,Groveland CDP,1.0,601.0,0.393,,,,,,,,,,,3.07,,0.6880734,0.4506329,0.4575835,13.566278557,6.810553,,,,,,,,,,,,68.8259109,0.0,,,338.983050847,10.9816971714,1.33111480865,11.6472545757,,,,,,,,,Groveland,Tuolumne,50501.0,0.944,
263,31393,Grover Beach city,0.9755245,13156.0,0.418,49010.0,4.6,2.04709866092,78.7,8.5,87.2556564568,1.1,3.5,22399.0,0.314832,2.97,12.2966194,2.5376884,0.9788709,1.295236,0.0,7.285115592,87.6,22.2623345367,95.6268221574,18.1,0.0,13.1,6.0,347.262247839,,2.43235025844,7.63846622033,60.3606267,100.0,,1.52501791896,7.6250895948,62.404986318,56.529340225,65.7114624506,12.0,6.6,5.2,0.6,45.8,16.0,36.9,29.1,Grover Beach,San Luis Obispo,11745.0,1.33,227.0
264,31414,Guadalupe city,1.0,7080.0,0.326,42978.0,2.8,0.098231827112,63.9,23.5,87.4263261297,3.9,5.8,17273.0,0.3720542,2.93,,1.5665529,0.744473,0.6978313,0.0,7.112839,47.8,49.9970161527,88.5653333333,16.3,,14.8,6.7,,,1.69491525424,,53.539591,,,,5.76053457761,48.5593220339,25.1412429379,48.5593220339,13.2,4.4,6.1,5.0,58.4,36.1,22.2,17.4,Guadalupe,Santa Barbara,31888.0,1.164,140.0
265,31470,Guerneville CDP,0.2329069,4534.0,0.489,39318.0,10.9,0.0,74.8,9.7,84.5641025641,1.1,3.1,43167.0,0.1310131,2.45,,0.7834395,0.3442083,0.8179232,0.0,6.2433136127,88.3,38.6597938144,59.1666666667,6.6,,14.6,11.3,,,,,75.037594,0.0,0.0,8.93655049151,35.746201966,14.1155712395,15.8138509043,23.1363034848,10.5,5.0,1.1,1.1,24.0,8.1,64.3,46.7,Guerneville,Sonoma,28730.0,1.424,240.0
266,31568,Gustine city,0.8192029,5520.0,0.395,40818.0,1.6,0.0,80.0,15.1,95.0399087799,2.6,0.8,29063.0,0.293629,3.55,,0.9204545,0.5398323,0.509901,6.0,10.981257,67.6,28.4170322581,79.7101449275,31.6,,18.4,12.9,,,1.44927536232,,57.378595,,,,7.41317320879,47.9710144928,16.7934782609,47.9710144928,14.0,3.7,3.7,1.0,54.6,28.5,27.7,27.0,Gustine,Merced,35659.0,0.74,
267,31596,Hacienda Heights CDP,0.584089,54038.0,0.425,69501.0,4.0,0.214981241833,79.4,12.0,91.4091809636,2.7,0.9,43611.0,0.189357,3.44,8.7890364,3.5043263,0.433108,0.317297,7.6681967873,14.835047127,84.8,18.1424994138,71.8840470588,10.9,0.0,7.7,6.5,332.889480692,5.25969756739,,3.98215992354,48.6759449,0.0,0.0,6.33867148903,10.8130278342,28.9851585921,20.2783226618,32.1199896369,13.6,5.2,5.1,1.1,61.8,26.0,19.5,17.0,Hacienda Heights,Los Angeles,45602.0,1.246,245.0
